worker_id,date,present,completed_tasks,overtime_hours,performance_score
WRK-أسي-004,2026-03-19,True,6,0.9,97.7
WRK-أسو-001,2026-03-19,True,11,1.3,70.6
WRK-أسو-002,2026-03-19,True,5,0.3,95.2
WRK-الب-001,2026-03-19,True,11,0.0,85.1
WRK-الب-002,2026-03-19,True,5,0.6,72.8
WRK-الب-003,2026-03-19,True,12,0.3,63.4
WRK-الب-004,2026-03-19,True,8,1.5,96.3
WRK-الب-005,2026-03-19,True,11,2.1,69.5
WRK-الب-006,2026-03-19,True,10,0.7,87.9
WRK-الد-001,2026-03-19,True,13,0.7,73.5
WRK-الد-002,2026-03-19,True,4,0.0,86.2
WRK-الد-003,2026-03-19,True,12,0.0,82.6
WRK-الد-004,2026-03-19,False,0,0.0,
WRK-الق-001,2026-03-19,False,0,0.0,
WRK-الق-002,2026-03-19,True,11,0.0,83.9
WRK-الق-003,2026-03-19,True,5,0.6,76.5
WRK-الق-004,2026-03-19,True,10,0.2,62.7
WRK-الج-001,2026-03-19,True,10,0.0,86.0
WRK-الج-002,2026-03-19,True,12,1.1,72.5
WRK-الج-003,2026-03-19,True,13,2.1,100.0
WRK-الج-004,2026-03-19,True,8,1.4,77.4
WRK-الج-005,2026-03-19,True,6,1.7,67.3
WRK-الج-006,2026-03-19,True,4,0.0,91.4
WRK-الج-007,2026-03-19,True,12,1.6,93.4
WRK-الج-008,2026-03-19,True,4,0.6,100.0
WRK-الج-009,2026-03-19,True,6,0.4,81.7
WRK-الج-010,2026-03-19,True,7,0.0,89.0
WRK-الج-011,2026-03-19,True,10,0.9,78.2
WRK-الغ-001,2026-03-19,True,6,0.3,61.9
WRK-الغ-002,2026-03-19,True,7,0.3,83.0
WRK-الغ-003,2026-03-19,True,11,1.1,76.5
WRK-الغ-004,2026-03-19,True,8,2.1,73.9
WRK-الق-001,2026-03-19,True,6,0.6,84.8
WRK-الق-002,2026-03-19,True,7,0.0,69.7
WRK-الق-003,2026-03-19,False,0,0.0,
WRK-الق-004,2026-03-19,True,10,0.0,69.1
WRK-الق-005,2026-03-19,True,5,1.5,85.9
WRK-الق-006,2026-03-19,True,9,1.3,92.7
WRK-الق-007,2026-03-19,True,5,2.0,92.8
WRK-الق-008,2026-03-19,True,10,1.7,88.5
WRK-الق-009,2026-03-19,True,8,0.0,69.2
WRK-الق-010,2026-03-19,True,13,0.0,68.6
WRK-الق-011,2026-03-19,True,7,0.2,81.4
WRK-الق-012,2026-03-19,True,10,0.0,85.6
WRK-الق-013,2026-03-19,True,7,0.0,89.7
WRK-الق-014,2026-03-19,True,13,1.2,67.9
WRK-الق-015,2026-03-19,True,6,0.0,78.0
WRK-الق-016,2026-03-19,True,11,0.5,81.0
WRK-الق-017,2026-03-19,True,10,0.2,92.0
WRK-الق-018,2026-03-19,True,12,0.0,79.2
WRK-الق-019,2026-03-19,True,8,0.0,88.6
WRK-الق-020,2026-03-19,True,11,0.7,68.7
WRK-الق-021,2026-03-19,True,6,0.1,80.1
WRK-الق-022,2026-03-19,True,6,1.3,60.2
WRK-الأ-001,2026-03-19,True,11,0.0,65.2
WRK-الأ-002,2026-03-19,True,9,0.9,86.2
WRK-الأ-003,2026-03-19,True,11,1.1,78.8
WRK-الأ-004,2026-03-19,True,12,0.0,77.5
WRK-الأ-005,2026-03-19,True,12,0.0,81.2
WRK-الأ-006,2026-03-19,True,4,0.8,69.8
WRK-الو-001,2026-03-20,True,6,0.4,74.1
WRK-الو-002,2026-03-20,True,4,0.0,86.1
WRK-مطر-001,2026-03-20,False,0,0.0,
WRK-مطر-002,2026-03-20,True,6,0.0,78.4
WRK-شما-001,2026-03-20,True,7,0.6,72.5
WRK-شما-002,2026-03-20,True,12,0.0,90.6
WRK-جنو-001,2026-03-20,False,0,0.0,
WRK-جنو-002,2026-03-20,True,8,1.0,67.9
WRK-الأ-001,2026-03-20,True,10,0.4,79.4
WRK-الأ-002,2026-03-20,True,9,0.0,77.3
WRK-الف-001,2026-03-20,True,9,0.8,99.7
WRK-الف-002,2026-03-20,True,7,0.6,81.5
WRK-الف-003,2026-03-20,True,10,1.6,87.0
WRK-الف-004,2026-03-20,True,7,0.8,82.3
WRK-الب-001,2026-03-20,True,11,1.8,80.1
WRK-الب-002,2026-03-20,True,11,0.2,89.6
WRK-كفر-001,2026-03-20,True,10,0.0,77.9
WRK-كفر-002,2026-03-20,True,10,0.8,63.1
WRK-كفر-003,2026-03-20,True,11,1.3,70.4
WRK-كفر-004,2026-03-20,True,11,1.5,78.5
WRK-بني-001,2026-03-20,True,7,0.0,50.8
WRK-بني-002,2026-03-20,True,4,0.1,100.0
WRK-بور-001,2026-03-20,True,9,0.5,71.2
WRK-بور-002,2026-03-20,True,11,1.1,67.3
WRK-دمي-001,2026-03-20,True,9,1.2,78.9
WRK-دمي-002,2026-03-20,True,6,3.1,89.9
WRK-الإ-001,2026-03-20,True,4,1.6,72.2
WRK-الإ-002,2026-03-20,True,4,1.6,53.8
WRK-الم-001,2026-03-20,True,13,1.1,71.1
WRK-الم-002,2026-03-20,True,13,0.0,97.6
WRK-الم-003,2026-03-20,True,10,0.0,62.2
WRK-الم-004,2026-03-20,True,5,2.2,61.8
WRK-سوه-001,2026-03-20,True,11,0.6,88.8
WRK-سوه-002,2026-03-20,True,4,0.5,80.5
WRK-سوه-003,2026-03-20,True,12,0.0,84.5
WRK-سوه-004,2026-03-20,True,5,0.4,89.0
WRK-الم-001,2026-03-20,True,4,1.9,70.1
WRK-الم-002,2026-03-20,False,0,0.0,
WRK-الم-003,2026-03-20,True,9,0.7,89.0
WRK-الم-004,2026-03-20,True,5,0.0,79.0
WRK-الس-001,2026-03-20,True,7,1.5,78.7
WRK-الس-002,2026-03-20,True,10,0.5,86.6
WRK-قنا-001,2026-03-20,True,11,0.3,62.9
WRK-قنا-002,2026-03-20,True,11,1.7,100.0
WRK-الش-001,2026-03-20,True,9,1.3,77.9
WRK-الش-002,2026-03-20,True,9,0.5,81.9
WRK-الش-003,2026-03-20,True,5,0.0,92.6
WRK-الش-004,2026-03-20,True,11,0.6,92.1
WRK-الش-005,2026-03-20,True,6,1.5,68.1
WRK-الش-006,2026-03-20,True,5,1.8,70.1
WRK-أسي-001,2026-03-20,True,4,0.7,92.8
WRK-أسي-002,2026-03-20,True,12,0.1,95.7
WRK-أسي-003,2026-03-20,False,0,0.0,
WRK-أسي-004,2026-03-20,True,9,0.0,86.1
WRK-أسو-001,2026-03-20,True,10,0.1,92.9
WRK-أسو-002,2026-03-20,True,4,0.0,86.7
WRK-الب-001,2026-03-20,True,11,1.0,86.2
WRK-الب-002,2026-03-20,True,13,1.5,80.5
WRK-الب-003,2026-03-20,True,4,0.0,59.1
WRK-الب-004,2026-03-20,True,13,0.0,86.9
WRK-الب-005,2026-03-20,True,9,2.5,62.7
WRK-الب-006,2026-03-20,True,8,0.0,68.6
WRK-الد-001,2026-03-20,True,4,0.9,82.0
WRK-الد-002,2026-03-20,True,13,0.2,88.9
WRK-الد-003,2026-03-20,True,8,0.9,74.8
WRK-الد-004,2026-03-20,True,7,2.3,80.5
WRK-الق-001,2026-03-20,True,10,1.5,61.1
WRK-الق-002,2026-03-20,True,12,0.7,78.8
WRK-الق-003,2026-03-20,True,7,0.6,80.8
WRK-الق-004,2026-03-20,True,13,1.5,78.7
WRK-الج-001,2026-03-20,True,7,0.7,82.0
WRK-الج-002,2026-03-20,True,6,1.3,84.4
WRK-الج-003,2026-03-20,True,7,1.0,73.5
WRK-الج-004,2026-03-20,True,7,0.0,79.8
WRK-الج-005,2026-03-20,True,12,1.4,94.4
WRK-الج-006,2026-03-20,True,7,0.2,91.0
WRK-الج-007,2026-03-20,True,6,0.0,63.3
WRK-الج-008,2026-03-20,True,6,1.1,62.9
WRK-الج-009,2026-03-20,True,12,1.1,90.4
WRK-الج-010,2026-03-20,True,7,0.0,74.2
WRK-الج-011,2026-03-20,True,4,1.4,84.9
WRK-الغ-001,2026-03-20,True,4,1.3,63.9
WRK-الغ-002,2026-03-20,True,13,0.0,53.7
WRK-الغ-003,2026-03-20,True,9,1.7,99.2
WRK-الغ-004,2026-03-20,True,11,0.3,77.5
WRK-الق-001,2026-03-20,True,13,0.0,59.0
WRK-الق-002,2026-03-20,True,7,0.5,80.5
WRK-الق-003,2026-03-20,True,9,1.4,85.2
WRK-الق-004,2026-03-20,True,8,0.5,83.4
WRK-الق-005,2026-03-20,True,4,0.0,70.2
WRK-الق-006,2026-03-20,True,7,2.1,65.5
WRK-الق-007,2026-03-20,True,7,2.4,90.1
WRK-الق-008,2026-03-20,True,4,0.6,71.2
WRK-الق-009,2026-03-20,True,8,0.9,69.7
WRK-الق-010,2026-03-20,True,11,1.0,87.0
WRK-الق-011,2026-03-20,False,0,0.0,
WRK-الق-012,2026-03-20,True,4,1.1,89.1
WRK-الق-013,2026-03-20,True,8,0.7,90.8
WRK-الق-014,2026-03-20,True,9,0.6,100.0
WRK-الق-015,2026-03-20,True,10,0.2,71.5
WRK-الق-016,2026-03-20,False,0,0.0,
WRK-الق-017,2026-03-20,True,11,0.0,91.0
WRK-الق-018,2026-03-20,False,0,0.0,
WRK-الق-019,2026-03-20,True,8,0.0,74.2
WRK-الق-020,2026-03-20,False,0,0.0,
WRK-الق-021,2026-03-20,True,5,2.1,74.5
WRK-الق-022,2026-03-20,True,11,0.2,84.5
WRK-الأ-001,2026-03-20,True,4,0.8,57.7
WRK-الأ-002,2026-03-20,False,0,0.0,
WRK-الأ-003,2026-03-20,True,7,0.0,89.2
WRK-الأ-004,2026-03-20,True,5,1.0,73.0
WRK-الأ-005,2026-03-20,True,13,0.6,89.2
WRK-الأ-006,2026-03-20,True,6,0.1,83.7
WRK-الو-001,2026-03-21,True,9,1.3,81.0
WRK-الو-002,2026-03-21,True,12,1.0,82.0
WRK-مطر-001,2026-03-21,True,13,0.0,94.0
WRK-مطر-002,2026-03-21,True,10,0.0,69.1
WRK-شما-001,2026-03-21,True,7,0.0,78.2
WRK-شما-002,2026-03-21,True,6,0.0,78.7
WRK-جنو-001,2026-03-21,True,6,0.0,80.1
WRK-جنو-002,2026-03-21,True,4,0.6,84.0
WRK-الأ-001,2026-03-21,True,4,1.6,81.9
WRK-الأ-002,2026-03-21,False,0,0.0,
WRK-الف-001,2026-03-21,True,7,0.0,74.0
WRK-الف-002,2026-03-21,True,10,1.5,74.4
WRK-الف-003,2026-03-21,True,7,0.3,73.2
WRK-الف-004,2026-03-21,True,9,0.6,79.9
WRK-الب-001,2026-03-21,True,8,0.0,67.2
WRK-الب-002,2026-03-21,True,10,0.0,71.4
WRK-كفر-001,2026-03-21,True,13,0.0,78.5
WRK-كفر-002,2026-03-21,True,9,1.7,84.7
WRK-كفر-003,2026-03-21,True,6,0.7,87.9
WRK-كفر-004,2026-03-21,True,11,0.0,58.6
WRK-بني-001,2026-03-21,True,11,0.0,68.1
WRK-بني-002,2026-03-21,True,12,2.0,91.2
WRK-بور-001,2026-03-21,True,5,0.0,75.0
WRK-بور-002,2026-03-21,True,13,0.7,76.2
WRK-دمي-001,2026-03-21,True,5,1.9,72.8
WRK-دمي-002,2026-03-21,True,10,0.0,96.8
WRK-الإ-001,2026-03-21,True,10,1.0,88.0
WRK-الإ-002,2026-03-21,False,0,0.0,
WRK-الم-001,2026-03-21,True,9,1.4,84.6
WRK-الم-002,2026-03-21,True,6,0.0,74.1
WRK-الم-003,2026-03-21,True,9,2.0,75.1
WRK-الم-004,2026-03-21,True,4,0.3,91.4
WRK-سوه-001,2026-03-21,False,0,0.0,
WRK-سوه-002,2026-03-21,True,4,0.0,70.6
WRK-سوه-003,2026-03-21,True,6,2.8,84.7
WRK-سوه-004,2026-03-21,True,5,0.9,68.8
WRK-الم-001,2026-03-21,True,13,0.3,72.6
WRK-الم-002,2026-03-21,True,13,1.1,96.6
WRK-الم-003,2026-03-21,True,8,1.1,93.6
WRK-الم-004,2026-03-21,True,9,0.5,79.2
WRK-الس-001,2026-03-21,True,10,0.8,87.0
WRK-الس-002,2026-03-21,True,8,1.7,82.7
WRK-قنا-001,2026-03-21,True,6,0.6,81.8
WRK-قنا-002,2026-03-21,True,13,0.0,77.4
WRK-الش-001,2026-03-21,True,13,1.0,68.8
WRK-الش-002,2026-03-21,True,8,0.0,98.7
WRK-الش-003,2026-03-21,True,11,0.6,93.2
WRK-الش-004,2026-03-21,True,11,0.9,85.4
WRK-الش-005,2026-03-21,True,9,0.0,87.8
WRK-الش-006,2026-03-21,True,6,0.2,89.6
WRK-أسي-001,2026-03-21,True,12,1.9,78.2
WRK-أسي-002,2026-03-21,True,6,0.0,82.2
WRK-أسي-003,2026-03-21,True,8,0.0,77.9
WRK-أسي-004,2026-03-21,True,10,0.0,72.0
WRK-أسو-001,2026-03-21,True,4,0.3,71.4
WRK-أسو-002,2026-03-21,True,9,0.1,71.0
WRK-الب-001,2026-03-21,True,6,1.1,64.8
WRK-الب-002,2026-03-21,False,0,0.0,
WRK-الب-003,2026-03-21,False,0,0.0,
WRK-الب-004,2026-03-21,True,8,0.7,82.4
WRK-الب-005,2026-03-21,True,11,2.2,82.1
WRK-الب-006,2026-03-21,True,8,0.1,79.8
WRK-الد-001,2026-03-21,True,8,0.9,79.9
WRK-الد-002,2026-03-21,True,9,0.0,73.3
WRK-الد-003,2026-03-21,True,6,0.9,65.1
WRK-الد-004,2026-03-21,True,8,0.6,75.3
WRK-الق-001,2026-03-21,True,8,0.8,74.7
WRK-الق-002,2026-03-21,False,0,0.0,
WRK-الق-003,2026-03-21,True,5,0.0,78.3
WRK-الق-004,2026-03-21,True,6,0.5,58.9
WRK-الج-001,2026-03-21,True,12,0.0,67.8
WRK-الج-002,2026-03-21,True,10,0.0,86.3
WRK-الج-003,2026-03-21,True,4,0.5,73.6
WRK-الج-004,2026-03-21,True,9,1.6,85.0
WRK-الج-005,2026-03-21,True,13,0.0,74.6
WRK-الج-006,2026-03-21,True,4,0.5,80.2
WRK-الج-007,2026-03-21,True,5,2.0,83.7
WRK-الج-008,2026-03-21,True,6,0.0,71.8
WRK-الج-009,2026-03-21,True,12,0.0,84.9
WRK-الج-010,2026-03-21,True,11,2.5,75.9
WRK-الج-011,2026-03-21,True,10,0.7,55.8
WRK-الغ-001,2026-03-21,True,11,0.0,57.8
WRK-الغ-002,2026-03-21,True,11,1.4,82.2
WRK-الغ-003,2026-03-21,True,5,1.6,62.6
WRK-الغ-004,2026-03-21,True,12,0.0,89.9
WRK-الق-001,2026-03-21,False,0,0.0,
WRK-الق-002,2026-03-21,True,9,0.2,72.1
WRK-الق-003,2026-03-21,True,7,1.2,81.3
WRK-الق-004,2026-03-21,True,13,1.6,74.4
WRK-الق-005,2026-03-21,True,12,2.0,88.1
WRK-الق-006,2026-03-21,True,6,0.0,85.5
WRK-الق-007,2026-03-21,True,6,1.4,85.7
WRK-الق-008,2026-03-21,True,11,1.2,61.1
WRK-الق-009,2026-03-21,True,5,1.3,73.5
WRK-الق-010,2026-03-21,True,5,0.5,99.3
WRK-الق-011,2026-03-21,True,10,0.2,78.9
WRK-الق-012,2026-03-21,True,6,2.2,79.3
WRK-الق-013,2026-03-21,True,4,0.5,77.9
WRK-الق-014,2026-03-21,True,5,0.3,79.0
WRK-الق-015,2026-03-21,True,10,1.5,75.2
WRK-الق-016,2026-03-21,True,9,0.0,96.1
WRK-الق-017,2026-03-21,False,0,0.0,
WRK-الق-018,2026-03-21,True,6,0.0,86.6
WRK-الق-019,2026-03-21,True,8,0.8,80.0
WRK-الق-020,2026-03-21,True,4,0.0,86.1
WRK-الق-021,2026-03-21,True,5,0.0,84.4
WRK-الق-022,2026-03-21,True,5,1.0,80.8
WRK-الأ-001,2026-03-21,True,11,0.4,84.6
WRK-الأ-002,2026-03-21,True,11,1.2,70.1
WRK-الأ-003,2026-03-21,True,7,0.0,83.5
WRK-الأ-004,2026-03-21,True,4,1.6,87.9
WRK-الأ-005,2026-03-21,True,6,0.0,91.0
WRK-الأ-006,2026-03-21,True,10,0.0,86.8
WRK-الو-001,2026-03-22,True,4,1.1,81.0
WRK-الو-002,2026-03-22,True,5,0.1,81.6
WRK-مطر-001,2026-03-22,True,7,1.4,87.6
WRK-مطر-002,2026-03-22,True,5,0.7,81.8
WRK-شما-001,2026-03-22,True,11,0.8,92.3
WRK-شما-002,2026-03-22,True,8,0.8,94.0
WRK-جنو-001,2026-03-22,True,8,0.0,85.3
WRK-جنو-002,2026-03-22,True,4,0.0,83.9
WRK-الأ-001,2026-03-22,True,11,0.0,78.6
WRK-الأ-002,2026-03-22,True,5,1.2,91.8
WRK-الف-001,2026-03-22,True,9,2.5,74.0
WRK-الف-002,2026-03-22,True,6,0.1,59.3
WRK-الف-003,2026-03-22,True,4,1.0,89.5
WRK-الف-004,2026-03-22,True,13,1.8,69.8
WRK-الب-001,2026-03-22,True,4,1.1,72.6
WRK-الب-002,2026-03-22,True,11,0.0,63.3
WRK-كفر-001,2026-03-22,True,8,0.0,87.2
WRK-كفر-002,2026-03-22,True,4,2.0,77.3
WRK-كفر-003,2026-03-22,True,8,0.6,67.8
WRK-كفر-004,2026-03-22,True,6,0.6,86.0
WRK-بني-001,2026-03-22,True,11,0.0,78.3
WRK-بني-002,2026-03-22,True,11,0.0,85.6
WRK-بور-001,2026-03-22,True,8,0.5,81.8
WRK-بور-002,2026-03-22,True,10,1.0,88.3
WRK-دمي-001,2026-03-22,True,4,0.0,59.9
WRK-دمي-002,2026-03-22,True,7,0.0,77.0
WRK-الإ-001,2026-03-22,True,4,1.3,89.5
WRK-الإ-002,2026-03-22,False,0,0.0,
WRK-الم-001,2026-03-22,True,6,3.0,77.8
WRK-الم-002,2026-03-22,True,7,0.0,92.8
WRK-الم-003,2026-03-22,True,8,0.0,78.0
WRK-الم-004,2026-03-22,True,5,0.8,71.8
WRK-سوه-001,2026-03-22,True,7,2.2,84.7
WRK-سوه-002,2026-03-22,True,7,0.0,76.3
WRK-سوه-003,2026-03-22,True,11,1.5,95.2
WRK-سوه-004,2026-03-22,True,10,0.2,80.1
WRK-الم-001,2026-03-22,True,11,0.0,100.0
WRK-الم-002,2026-03-22,True,11,0.0,81.8
WRK-الم-003,2026-03-22,True,11,0.0,92.1
WRK-الم-004,2026-03-22,True,9,2.1,71.5
WRK-الس-001,2026-03-22,True,12,0.0,86.7
WRK-الس-002,2026-03-22,True,11,0.0,74.9
WRK-قنا-001,2026-03-22,True,8,0.1,86.2
WRK-قنا-002,2026-03-22,True,6,1.6,92.3
WRK-الش-001,2026-03-22,True,11,0.0,60.2
WRK-الش-002,2026-03-22,True,9,0.0,78.3
WRK-الش-003,2026-03-22,True,12,0.0,83.1
WRK-الش-004,2026-03-22,True,7,0.0,86.8
WRK-الش-005,2026-03-22,True,6,0.0,70.8
WRK-الش-006,2026-03-22,True,7,0.8,72.4
WRK-أسي-001,2026-03-22,True,12,1.9,97.2
WRK-أسي-002,2026-03-22,True,13,0.3,67.1
WRK-أسي-003,2026-03-22,True,8,0.7,88.4
WRK-أسي-004,2026-03-22,True,5,1.1,57.5
WRK-أسو-001,2026-03-22,True,11,1.2,67.7
WRK-أسو-002,2026-03-22,True,8,0.0,78.8
WRK-الب-001,2026-03-22,True,4,0.0,93.4
WRK-الب-002,2026-03-22,True,9,0.5,74.7
WRK-الب-003,2026-03-22,True,9,0.0,100.0
WRK-الب-004,2026-03-22,True,8,1.8,79.7
WRK-الب-005,2026-03-22,False,0,0.0,
WRK-الب-006,2026-03-22,True,11,0.4,80.2
WRK-الد-001,2026-03-22,True,13,0.0,83.7
WRK-الد-002,2026-03-22,True,4,0.2,75.9
WRK-الد-003,2026-03-22,True,10,0.6,76.5
WRK-الد-004,2026-03-22,True,5,0.5,76.6
WRK-الق-001,2026-03-22,True,10,0.0,75.6
WRK-الق-002,2026-03-22,True,6,2.5,80.8
WRK-الق-003,2026-03-22,True,8,0.0,94.3
WRK-الق-004,2026-03-22,True,11,0.8,92.6
WRK-الج-001,2026-03-22,True,9,1.8,75.0
WRK-الج-002,2026-03-22,True,8,0.5,100.0
WRK-الج-003,2026-03-22,True,7,0.0,90.4
WRK-الج-004,2026-03-22,True,13,0.0,69.1
WRK-الج-005,2026-03-22,True,7,0.0,78.4
WRK-الج-006,2026-03-22,True,6,0.0,90.8
WRK-الج-007,2026-03-22,True,12,1.7,76.2
WRK-الج-008,2026-03-22,False,0,0.0,
WRK-الج-009,2026-03-22,True,4,0.4,80.8
WRK-الج-010,2026-03-22,True,5,0.5,73.1
WRK-الج-011,2026-03-22,True,7,0.5,74.1
WRK-الغ-001,2026-03-22,True,4,0.7,94.2
WRK-الغ-002,2026-03-22,True,4,1.7,80.9
WRK-الغ-003,2026-03-22,True,6,0.0,76.0
WRK-الغ-004,2026-03-22,True,7,0.9,76.4
WRK-الق-001,2026-03-22,True,13,0.0,89.1
WRK-الق-002,2026-03-22,True,11,0.2,87.1
WRK-الق-003,2026-03-22,True,11,1.8,90.8
WRK-الق-004,2026-03-22,True,13,0.2,86.0
WRK-الق-005,2026-03-22,True,5,1.0,89.6
WRK-الق-006,2026-03-22,True,10,0.6,76.3
WRK-الق-007,2026-03-22,True,7,0.0,89.8
WRK-الق-008,2026-03-22,False,0,0.0,
WRK-الق-009,2026-03-22,True,10,1.5,81.1
WRK-الق-010,2026-03-22,True,4,1.9,82.6
WRK-الق-011,2026-03-22,True,7,0.8,84.7
WRK-الق-012,2026-03-22,True,11,0.0,93.4
WRK-الق-013,2026-03-22,True,12,0.0,76.5
WRK-الق-014,2026-03-22,True,5,0.8,82.9
WRK-الق-015,2026-03-22,True,9,1.6,82.1
WRK-الق-016,2026-03-22,True,13,0.5,91.1
WRK-الق-017,2026-03-22,True,6,0.0,85.3
WRK-الق-018,2026-03-22,True,12,1.2,88.6
WRK-الق-019,2026-03-22,True,9,0.2,93.7
WRK-الق-020,2026-03-22,True,11,1.1,67.5
WRK-الق-021,2026-03-22,True,4,1.0,74.7
WRK-الق-022,2026-03-22,True,13,0.9,84.5
WRK-الأ-001,2026-03-22,True,13,0.0,76.8
WRK-الأ-002,2026-03-22,True,11,0.0,100.0
WRK-الأ-003,2026-03-22,True,11,0.0,83.4
WRK-الأ-004,2026-03-22,True,4,0.5,74.5
WRK-الأ-005,2026-03-22,True,8,0.8,82.3
WRK-الأ-006,2026-03-22,True,6,0.3,73.7
WRK-الو-001,2026-03-23,True,10,0.4,85.6
WRK-الو-002,2026-03-23,True,11,2.0,79.2
WRK-مطر-001,2026-03-23,True,6,0.0,60.4
WRK-مطر-002,2026-03-23,True,7,2.3,68.3
WRK-شما-001,2026-03-23,True,13,1.3,87.0
WRK-شما-002,2026-03-23,True,7,0.3,62.7
WRK-جنو-001,2026-03-23,True,6,0.0,88.2
WRK-جنو-002,2026-03-23,True,13,0.0,74.6
WRK-الأ-001,2026-03-23,True,13,0.4,98.1
WRK-الأ-002,2026-03-23,True,6,0.0,71.1
WRK-الف-001,2026-03-23,True,8,0.0,70.6
WRK-الف-002,2026-03-23,True,11,0.0,81.2
WRK-الف-003,2026-03-23,True,6,0.0,61.9
WRK-الف-004,2026-03-23,True,13,1.8,73.1
WRK-الب-001,2026-03-23,True,13,0.3,86.0
WRK-الب-002,2026-03-23,True,10,0.5,79.5
WRK-كفر-001,2026-03-23,True,9,0.0,87.0
WRK-كفر-002,2026-03-23,True,12,0.0,88.1
WRK-كفر-003,2026-03-23,True,11,0.0,76.0
WRK-كفر-004,2026-03-23,True,12,1.7,63.2
WRK-بني-001,2026-03-23,True,11,1.5,80.4
WRK-بني-002,2026-03-23,True,10,0.0,76.5
WRK-بور-001,2026-03-23,True,12,0.0,95.2
WRK-بور-002,2026-03-23,True,7,2.0,77.8
WRK-دمي-001,2026-03-23,True,12,0.5,65.1
WRK-دمي-002,2026-03-23,True,8,0.3,70.5
WRK-الإ-001,2026-03-23,False,0,0.0,
WRK-الإ-002,2026-03-23,True,7,0.2,74.4
WRK-الم-001,2026-03-23,True,7,2.1,64.8
WRK-الم-002,2026-03-23,True,7,0.0,75.1
WRK-الم-003,2026-03-23,True,10,1.1,73.6
WRK-الم-004,2026-03-23,True,12,0.8,73.5
WRK-سوه-001,2026-03-23,True,13,0.5,84.7
WRK-سوه-002,2026-03-23,True,11,0.0,77.2
WRK-سوه-003,2026-03-23,True,12,1.3,80.1
WRK-سوه-004,2026-03-23,True,5,0.3,91.7
WRK-الم-001,2026-03-23,True,4,2.0,80.6
WRK-الم-002,2026-03-23,True,8,0.0,82.4
WRK-الم-003,2026-03-23,True,13,0.1,80.6
WRK-الم-004,2026-03-23,True,12,1.0,90.0
WRK-الس-001,2026-03-23,True,7,2.0,61.4
WRK-الس-002,2026-03-23,True,10,0.1,75.6
WRK-قنا-001,2026-03-23,True,6,0.3,73.2
WRK-قنا-002,2026-03-23,True,11,0.0,77.8
WRK-الش-001,2026-03-23,True,7,1.3,86.6
WRK-الش-002,2026-03-23,True,13,0.9,89.6
WRK-الش-003,2026-03-23,True,8,0.5,76.3
WRK-الش-004,2026-03-23,True,7,3.0,81.9
WRK-الش-005,2026-03-23,True,6,0.0,73.8
WRK-الش-006,2026-03-23,True,6,0.0,78.2
WRK-أسي-001,2026-03-23,True,4,0.0,66.4
WRK-أسي-002,2026-03-23,False,0,0.0,
WRK-أسي-003,2026-03-23,True,10,0.0,78.1
WRK-أسي-004,2026-03-23,True,4,1.3,83.5
WRK-أسو-001,2026-03-23,False,0,0.0,
WRK-أسو-002,2026-03-23,True,7,0.0,81.4
WRK-الب-001,2026-03-23,True,6,2.5,100.0
WRK-الب-002,2026-03-23,True,6,0.0,92.7
WRK-الب-003,2026-03-23,True,12,1.0,88.4
WRK-الب-004,2026-03-23,True,10,1.4,80.3
WRK-الب-005,2026-03-23,True,7,3.5,76.3
WRK-الب-006,2026-03-23,True,10,0.4,75.4
WRK-الد-001,2026-03-23,True,10,0.9,75.4
WRK-الد-002,2026-03-23,True,8,0.4,88.7
WRK-الد-003,2026-03-23,True,7,0.0,85.5
WRK-الد-004,2026-03-23,True,4,0.8,72.7
WRK-الق-001,2026-03-23,True,10,0.4,83.3
WRK-الق-002,2026-03-23,False,0,0.0,
WRK-الق-003,2026-03-23,True,12,0.8,84.5
WRK-الق-004,2026-03-23,True,11,0.0,86.3
WRK-الج-001,2026-03-23,True,10,0.1,77.1
WRK-الج-002,2026-03-23,True,5,0.0,82.8
WRK-الج-003,2026-03-23,True,6,0.4,77.6
WRK-الج-004,2026-03-23,True,7,0.9,85.2
WRK-الج-005,2026-03-23,True,9,0.0,91.7
WRK-الج-006,2026-03-23,True,4,0.0,85.4
WRK-الج-007,2026-03-23,True,13,2.7,57.2
WRK-الج-008,2026-03-23,True,9,0.5,86.4
WRK-الج-009,2026-03-23,True,9,0.8,73.4
WRK-الج-010,2026-03-23,True,12,1.9,81.9
WRK-الج-011,2026-03-23,True,9,0.1,100.0
WRK-الغ-001,2026-03-23,True,13,0.8,71.7
WRK-الغ-002,2026-03-23,True,6,0.1,69.9
WRK-الغ-003,2026-03-23,True,8,1.3,89.6
WRK-الغ-004,2026-03-23,True,12,0.8,89.4
WRK-الق-001,2026-03-23,True,5,1.6,83.5
WRK-الق-002,2026-03-23,True,4,0.2,76.6
WRK-الق-003,2026-03-23,True,8,1.3,85.8
WRK-الق-004,2026-03-23,False,0,0.0,
WRK-الق-005,2026-03-23,True,7,0.0,81.8
WRK-الق-006,2026-03-23,True,10,1.1,67.7
WRK-الق-007,2026-03-23,True,13,0.6,95.2
WRK-الق-008,2026-03-23,True,13,2.6,81.4
WRK-الق-009,2026-03-23,True,13,0.7,78.7
WRK-الق-010,2026-03-23,True,8,1.1,76.5
WRK-الق-011,2026-03-23,True,9,0.8,79.1
WRK-الق-012,2026-03-23,True,7,0.5,90.1
