truck_id,date,region,status,distance_km,fuel_consumed_l,load_kg,avg_speed_kmh,stops_completed,trip_duration_min
TRK-DEL-02,2026-02-19,Delta,Completed,74.5,30.7,1847,22.6,23,197.8
TRK-DEL-03,2026-02-19,Delta,Completed,41.6,16.4,3888,17.6,8,141.8
TRK-DEL-04,2026-02-19,Delta,Completed,89.7,35.1,1433,19.2,20,280.3
TRK-CAN-01,2026-02-19,Canal & Sinai,Completed,73.4,28.4,2782,25.2,20,174.8
TRK-CAN-02,2026-02-19,Canal & Sinai,Completed,49.5,18.2,10759,16.5,22,180.0
TRK-UPP-01,2026-02-19,Upper Egypt,Completed,57.3,18.4,4720,18.9,9,181.9
TRK-UPP-02,2026-02-19,Upper Egypt,Completed,61.0,22.4,4944,24.0,10,152.5
TRK-UPP-03,2026-02-19,Upper Egypt,Completed,67.6,22.0,3408,42.3,11,95.9
TRK-COA-01,2026-02-19,Coastal & Red Sea,Completed,35.4,12.5,1490,23.8,15,89.2
TRK-COA-02,2026-02-19,Coastal & Red Sea,Completed,80.5,33.4,5553,35.8,15,134.9
TRK-COA-03,2026-02-19,Coastal & Red Sea,Completed,72.3,25.7,1906,29.4,18,147.6
TRK-GRE-01,2026-02-20,Greater Cairo,Completed,70.7,23.1,2373,41.9,16,101.2
TRK-GRE-02,2026-02-20,Greater Cairo,Completed,52.0,17.8,2561,26.0,23,120.0
TRK-GRE-03,2026-02-20,Greater Cairo,Completed,61.6,23.2,7359,35.2,16,105.0
TRK-GRE-04,2026-02-20,Greater Cairo,Completed,88.6,30.0,7365,22.9,22,232.1
TRK-GRE-05,2026-02-20,Greater Cairo,Completed,77.2,32.0,4540,29.5,17,157.0
TRK-DEL-01,2026-02-20,Delta,Completed,86.9,30.7,7623,44.4,9,117.4
TRK-DEL-02,2026-02-20,Delta,Completed,35.7,13.8,1350,26.4,11,81.1
TRK-DEL-03,2026-02-20,Delta,Completed,30.6,12.7,2866,18.7,10,98.2
TRK-DEL-04,2026-02-20,Delta,Completed,72.6,25.6,1391,20.0,14,217.8
TRK-CAN-01,2026-02-20,Canal & Sinai,Completed,76.8,27.2,2492,39.0,8,118.2
TRK-CAN-02,2026-02-20,Canal & Sinai,Completed,87.0,33.2,9711,31.7,21,164.7
TRK-UPP-01,2026-02-20,Upper Egypt,Completed,60.3,20.1,6448,20.6,17,175.6
TRK-UPP-02,2026-02-20,Upper Egypt,Completed,44.6,17.5,4242,22.5,12,118.9
TRK-UPP-03,2026-02-20,Upper Egypt,Completed,30.8,11.3,5037,26.6,14,69.5
TRK-COA-01,2026-02-20,Coastal & Red Sea,Completed,101.1,38.5,2116,32.9,21,184.4
TRK-COA-02,2026-02-20,Coastal & Red Sea,Completed,72.4,30.0,10172,17.2,14,252.6
TRK-COA-03,2026-02-20,Coastal & Red Sea,Completed,52.9,20.8,2656,36.5,9,87.0
TRK-GRE-01,2026-02-21,Greater Cairo,Completed,51.2,17.6,2845,21.6,15,142.2
TRK-GRE-02,2026-02-21,Greater Cairo,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-GRE-03,2026-02-21,Greater Cairo,Completed,75.5,26.1,7559,42.7,22,106.1
TRK-GRE-04,2026-02-21,Greater Cairo,Completed,47.8,18.8,7021,22.0,13,130.4
TRK-GRE-05,2026-02-21,Greater Cairo,Completed,33.2,11.6,3325,22.4,17,88.9
TRK-DEL-01,2026-02-21,Delta,Completed,55.3,22.6,9134,41.7,10,79.6
TRK-DEL-02,2026-02-21,Delta,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-DEL-03,2026-02-21,Delta,Completed,26.0,10.8,3688,36.6,14,42.6
TRK-DEL-04,2026-02-21,Delta,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-CAN-01,2026-02-21,Canal & Sinai,Completed,77.8,30.5,2628,35.7,23,130.8
TRK-CAN-02,2026-02-21,Canal & Sinai,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-UPP-01,2026-02-21,Upper Egypt,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-UPP-02,2026-02-21,Upper Egypt,Completed,81.6,28.2,5879,28.6,8,171.2
TRK-UPP-03,2026-02-21,Upper Egypt,Completed,70.2,25.7,5315,37.0,8,113.8
TRK-COA-01,2026-02-21,Coastal & Red Sea,Completed,89.5,37.5,1562,37.4,8,143.6
TRK-COA-02,2026-02-21,Coastal & Red Sea,Completed,58.5,23.5,11037,24.6,13,142.7
TRK-COA-03,2026-02-21,Coastal & Red Sea,Completed,54.9,21.1,2167,25.6,20,128.7
TRK-GRE-01,2026-02-22,Greater Cairo,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-GRE-02,2026-02-22,Greater Cairo,Completed,82.6,29.8,1717,23.8,15,208.2
TRK-GRE-03,2026-02-22,Greater Cairo,Completed,55.4,22.6,6542,20.4,17,162.9
TRK-GRE-04,2026-02-22,Greater Cairo,Completed,100.7,40.4,6372,27.1,8,223.0
TRK-GRE-05,2026-02-22,Greater Cairo,Completed,73.1,28.8,4689,15.6,8,281.2
TRK-DEL-01,2026-02-22,Delta,Completed,52.0,21.6,11037,43.5,16,71.7
TRK-DEL-02,2026-02-22,Delta,Completed,70.1,28.3,2095,25.5,14,164.9
TRK-DEL-03,2026-02-22,Delta,Completed,49.9,16.3,2703,31.7,8,94.4
TRK-DEL-04,2026-02-22,Delta,Completed,84.7,33.4,1367,30.5,23,166.6
TRK-CAN-01,2026-02-22,Canal & Sinai,Completed,82.8,30.2,3033,43.4,21,114.5
TRK-CAN-02,2026-02-22,Canal & Sinai,Completed,43.1,17.2,6368,42.5,10,60.8
TRK-UPP-01,2026-02-22,Upper Egypt,Completed,93.2,30.9,6815,38.7,23,144.5
TRK-UPP-02,2026-02-22,Upper Egypt,Completed,82.3,28.6,5201,16.8,15,293.9
TRK-UPP-03,2026-02-22,Upper Egypt,Completed,53.1,17.1,4578,21.8,18,146.1
TRK-COA-01,2026-02-22,Coastal & Red Sea,Completed,67.4,21.8,2522,31.4,14,128.8
TRK-COA-02,2026-02-22,Coastal & Red Sea,Completed,49.2,17.4,8836,21.0,14,140.6
TRK-COA-03,2026-02-22,Coastal & Red Sea,Completed,70.4,23.2,2164,41.3,16,102.3
TRK-GRE-01,2026-02-23,Greater Cairo,Completed,67.2,22.7,2082,15.8,18,255.2
TRK-GRE-02,2026-02-23,Greater Cairo,Completed,42.3,15.0,1707,32.5,22,78.1
TRK-GRE-03,2026-02-23,Greater Cairo,Completed,49.6,18.1,10190,31.3,16,95.1
TRK-GRE-04,2026-02-23,Greater Cairo,Completed,34.6,14.3,7629,32.8,12,63.3
TRK-GRE-05,2026-02-23,Greater Cairo,Completed,68.3,22.7,4746,13.4,9,305.8
TRK-DEL-01,2026-02-23,Delta,Completed,72.1,26.9,6070,19.3,18,224.1
TRK-DEL-02,2026-02-23,Delta,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-DEL-03,2026-02-23,Delta,Completed,47.3,16.4,3114,29.2,19,97.2
TRK-DEL-04,2026-02-23,Delta,Completed,117.1,46.6,2188,33.0,17,212.9
TRK-CAN-01,2026-02-23,Canal & Sinai,Completed,49.8,16.7,3728,26.4,19,113.2
TRK-CAN-02,2026-02-23,Canal & Sinai,Completed,43.1,14.8,9048,42.3,22,61.1
TRK-UPP-01,2026-02-23,Upper Egypt,Completed,99.8,37.8,5063,19.6,19,305.5
TRK-UPP-02,2026-02-23,Upper Egypt,Completed,54.8,22.5,6435,18.8,8,174.9
TRK-UPP-03,2026-02-23,Upper Egypt,Completed,64.9,25.5,5411,25.3,9,153.9
TRK-COA-01,2026-02-23,Coastal & Red Sea,Completed,42.6,14.0,2419,26.4,17,96.8
TRK-COA-02,2026-02-23,Coastal & Red Sea,Completed,69.1,27.4,7725,20.5,22,202.2
TRK-COA-03,2026-02-23,Coastal & Red Sea,Completed,38.7,13.3,2266,25.5,17,91.1
TRK-GRE-01,2026-02-24,Greater Cairo,Completed,57.9,21.5,3492,32.2,17,107.9
TRK-GRE-02,2026-02-24,Greater Cairo,Completed,57.4,19.9,1445,41.9,12,82.2
TRK-GRE-03,2026-02-24,Greater Cairo,Completed,78.2,25.6,10752,20.4,24,230.0
TRK-GRE-04,2026-02-24,Greater Cairo,Completed,47.2,15.1,7201,38.3,24,73.9
TRK-GRE-05,2026-02-24,Greater Cairo,Completed,69.9,25.2,3884,20.0,13,209.7
TRK-DEL-01,2026-02-24,Delta,Completed,62.3,20.4,9155,16.7,16,223.8
TRK-DEL-02,2026-02-24,Delta,Completed,59.6,24.4,1409,17.3,24,206.7
TRK-DEL-03,2026-02-24,Delta,Completed,52.0,18.0,3384,26.3,19,118.6
TRK-DEL-04,2026-02-24,Delta,Completed,42.4,15.7,1920,37.4,13,68.0
TRK-CAN-01,2026-02-24,Canal & Sinai,Completed,28.3,9.2,3175,34.9,16,48.7
TRK-CAN-02,2026-02-24,Canal & Sinai,Completed,59.4,23.3,10049,27.5,15,129.6
TRK-UPP-01,2026-02-24,Upper Egypt,Completed,110.3,40.9,6872,13.7,14,483.1
TRK-UPP-02,2026-02-24,Upper Egypt,Completed,114.1,44.7,5387,26.4,21,259.3
TRK-UPP-03,2026-02-24,Upper Egypt,Completed,61.1,24.4,4368,13.7,24,267.6
TRK-COA-01,2026-02-24,Coastal & Red Sea,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-COA-02,2026-02-24,Coastal & Red Sea,Completed,56.7,23.1,11168,31.9,8,106.6
TRK-COA-03,2026-02-24,Coastal & Red Sea,Completed,47.7,18.5,1221,34.4,21,83.2
TRK-GRE-01,2026-02-25,Greater Cairo,Completed,51.1,18.1,4536,16.0,16,191.6
TRK-GRE-02,2026-02-25,Greater Cairo,Completed,31.8,11.3,1294,20.5,21,93.1
TRK-GRE-03,2026-02-25,Greater Cairo,Completed,59.6,20.6,8202,35.6,20,100.4
TRK-GRE-04,2026-02-25,Greater Cairo,Completed,42.5,17.2,9680,38.6,20,66.1
TRK-GRE-05,2026-02-25,Greater Cairo,Completed,53.3,18.6,4533,33.2,11,96.3
TRK-DEL-01,2026-02-25,Delta,Completed,101.2,37.7,6432,31.2,19,194.6
TRK-DEL-02,2026-02-25,Delta,Completed,55.4,22.7,2014,23.4,12,142.1
TRK-DEL-03,2026-02-25,Delta,Completed,72.8,30.0,2887,31.7,8,137.8
TRK-DEL-04,2026-02-25,Delta,Completed,43.3,14.6,1799,25.8,11,100.7
TRK-CAN-01,2026-02-25,Canal & Sinai,Completed,66.9,24.8,4089,19.5,18,205.8
TRK-CAN-02,2026-02-25,Canal & Sinai,Completed,77.7,26.0,8007,20.4,12,228.5
TRK-UPP-01,2026-02-25,Upper Egypt,Completed,78.7,26.6,5846,33.3,19,141.8
TRK-UPP-02,2026-02-25,Upper Egypt,Completed,58.1,21.4,7245,26.2,18,133.1
TRK-UPP-03,2026-02-25,Upper Egypt,Completed,52.9,18.3,6737,42.0,24,75.6
TRK-COA-01,2026-02-25,Coastal & Red Sea,Completed,58.1,19.2,1684,36.8,14,94.7
TRK-COA-02,2026-02-25,Coastal & Red Sea,Completed,45.6,16.1,6480,36.6,10,74.8
TRK-COA-03,2026-02-25,Coastal & Red Sea,Completed,62.2,21.2,1704,17.1,8,218.2
TRK-GRE-01,2026-02-26,Greater Cairo,Completed,98.4,38.4,3046,24.1,21,245.0
TRK-GRE-02,2026-02-26,Greater Cairo,Completed,57.0,23.2,1779,34.6,23,98.8
TRK-GRE-03,2026-02-26,Greater Cairo,Completed,81.2,28.3,8805,33.3,12,146.3
TRK-GRE-04,2026-02-26,Greater Cairo,Completed,55.6,20.9,6186,36.6,8,91.1
TRK-GRE-05,2026-02-26,Greater Cairo,Completed,81.9,26.3,2058,34.0,16,144.5
TRK-DEL-01,2026-02-26,Delta,Completed,34.8,12.7,7798,33.8,14,61.8
TRK-DEL-02,2026-02-26,Delta,Completed,82.1,31.1,2553,24.0,23,205.2
TRK-DEL-03,2026-02-26,Delta,Completed,54.0,18.9,4408,20.7,18,156.5
TRK-DEL-04,2026-02-26,Delta,Completed,67.7,26.6,1350,24.3,9,167.2
TRK-CAN-01,2026-02-26,Canal & Sinai,Completed,51.4,21.2,3332,41.3,19,74.7
TRK-CAN-02,2026-02-26,Canal & Sinai,Completed,37.7,12.4,6548,35.8,24,63.2
TRK-UPP-01,2026-02-26,Upper Egypt,Completed,71.1,25.3,4405,27.4,8,155.7
TRK-UPP-02,2026-02-26,Upper Egypt,Completed,91.4,34.0,5620,18.1,10,303.0
TRK-UPP-03,2026-02-26,Upper Egypt,Completed,60.0,21.3,5895,14.1,14,255.3
TRK-COA-01,2026-02-26,Coastal & Red Sea,Completed,91.4,35.8,2038,32.5,16,168.7
TRK-COA-02,2026-02-26,Coastal & Red Sea,Completed,66.0,23.5,8825,27.2,16,145.6
TRK-COA-03,2026-02-26,Coastal & Red Sea,Completed,78.3,32.0,2032,33.3,16,141.1
TRK-GRE-01,2026-02-27,Greater Cairo,Completed,30.7,10.7,3752,37.9,15,48.6
TRK-GRE-02,2026-02-27,Greater Cairo,Completed,68.7,27.8,2216,19.4,24,212.5
TRK-GRE-03,2026-02-27,Greater Cairo,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-GRE-04,2026-02-27,Greater Cairo,Completed,54.0,18.5,6252,21.9,14,147.9
TRK-GRE-05,2026-02-27,Greater Cairo,Completed,55.7,19.5,3591,23.1,19,144.7
TRK-DEL-01,2026-02-27,Delta,Completed,94.6,31.3,5174,20.9,24,271.6
TRK-DEL-02,2026-02-27,Delta,Completed,58.7,22.3,1338,21.0,19,167.7
TRK-DEL-03,2026-02-27,Delta,Completed,61.2,24.9,3978,26.0,14,141.2
TRK-DEL-04,2026-02-27,Delta,Completed,117.1,46.6,1475,22.0,23,319.4
TRK-CAN-01,2026-02-27,Canal & Sinai,Completed,56.9,21.1,4062,13.5,8,252.9
TRK-CAN-02,2026-02-27,Canal & Sinai,Completed,99.0,34.5,8267,24.2,24,245.5
TRK-UPP-01,2026-02-27,Upper Egypt,Completed,51.0,19.8,3575,25.9,23,118.1
TRK-UPP-02,2026-02-27,Upper Egypt,Completed,49.6,19.2,7307,27.2,11,109.4
TRK-UPP-03,2026-02-27,Upper Egypt,Completed,43.4,16.9,4669,22.3,11,116.8
TRK-COA-01,2026-02-27,Coastal & Red Sea,Completed,70.7,23.2,1581,36.4,21,116.5
TRK-COA-02,2026-02-27,Coastal & Red Sea,Completed,93.4,31.8,11354,28.6,18,195.9
TRK-COA-03,2026-02-27,Coastal & Red Sea,Completed,44.2,16.0,2112,30.8,18,86.1
TRK-GRE-01,2026-02-28,Greater Cairo,Completed,87.1,32.6,3546,30.9,20,169.1
TRK-GRE-02,2026-02-28,Greater Cairo,Completed,70.6,23.7,2237,27.5,17,154.0
TRK-GRE-03,2026-02-28,Greater Cairo,Completed,78.1,29.4,7678,23.4,12,200.3
TRK-GRE-04,2026-02-28,Greater Cairo,Completed,44.7,16.8,6612,31.6,17,84.9
TRK-GRE-05,2026-02-28,Greater Cairo,Completed,34.8,12.1,2033,19.4,11,107.6
TRK-DEL-01,2026-02-28,Delta,Completed,89.7,35.9,10215,35.9,14,149.9
TRK-DEL-02,2026-02-28,Delta,Completed,37.0,14.6,2672,30.8,13,72.1
TRK-DEL-03,2026-02-28,Delta,Completed,28.8,9.3,4326,44.7,16,38.7
TRK-DEL-04,2026-02-28,Delta,Completed,28.9,10.0,1529,42.9,22,40.4
TRK-CAN-01,2026-02-28,Canal & Sinai,Completed,58.4,20.2,4602,36.7,13,95.5
TRK-CAN-02,2026-02-28,Canal & Sinai,Completed,30.0,9.7,9570,37.1,11,48.5
TRK-UPP-01,2026-02-28,Upper Egypt,Completed,28.5,10.7,5599,36.8,17,46.5
TRK-UPP-02,2026-02-28,Upper Egypt,Completed,39.5,15.1,5191,32.6,14,72.7
TRK-UPP-03,2026-02-28,Upper Egypt,Completed,73.6,29.4,4380,22.5,8,196.3
TRK-COA-01,2026-02-28,Coastal & Red Sea,Completed,42.4,14.9,1627,24.9,18,102.2
TRK-COA-02,2026-02-28,Coastal & Red Sea,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-COA-03,2026-02-28,Coastal & Red Sea,Completed,95.3,32.5,2489,23.0,9,248.6
TRK-GRE-01,2026-03-01,Greater Cairo,Completed,55.3,19.2,3514,33.6,19,98.8
TRK-GRE-02,2026-03-01,Greater Cairo,Completed,43.7,17.6,1305,28.6,16,91.7
TRK-GRE-03,2026-03-01,Greater Cairo,Completed,68.9,23.5,11057,29.6,17,139.7
TRK-GRE-04,2026-03-01,Greater Cairo,Completed,60.8,23.4,6344,20.8,18,175.4
TRK-GRE-05,2026-03-01,Greater Cairo,Completed,77.7,31.1,3739,18.5,20,252.0
TRK-DEL-01,2026-03-01,Delta,Completed,39.7,16.2,5427,15.8,20,150.8
TRK-DEL-02,2026-03-01,Delta,Completed,48.8,17.7,1976,25.3,8,115.7
TRK-DEL-03,2026-03-01,Delta,Completed,120.1,39.8,4433,13.7,19,526.0
TRK-DEL-04,2026-03-01,Delta,Completed,61.5,22.9,1810,28.4,9,129.9
TRK-CAN-01,2026-03-01,Canal & Sinai,Completed,88.4,29.6,2540,18.9,18,280.6
TRK-CAN-02,2026-03-01,Canal & Sinai,Completed,120.4,48.4,7147,31.0,21,233.0
TRK-UPP-01,2026-03-01,Upper Egypt,Completed,38.6,15.2,6658,26.7,17,86.7
TRK-UPP-02,2026-03-01,Upper Egypt,Fuel Anomaly,36.2,23.0,7026,32.4,8,67.0
TRK-UPP-03,2026-03-01,Upper Egypt,Completed,75.5,26.4,4216,26.1,23,173.6
TRK-COA-01,2026-03-01,Coastal & Red Sea,Completed,29.1,10.3,2455,32.6,23,53.6
TRK-COA-02,2026-03-01,Coastal & Red Sea,Completed,70.0,25.9,4946,39.4,11,106.6
TRK-COA-03,2026-03-01,Coastal & Red Sea,Completed,38.1,14.9,2691,22.4,15,102.1
TRK-GRE-01,2026-03-02,Greater Cairo,Completed,52.4,20.0,4067,16.7,19,188.3
TRK-GRE-02,2026-03-02,Greater Cairo,Completed,42.7,15.2,2379,27.6,22,92.8
TRK-GRE-03,2026-03-02,Greater Cairo,Completed,29.6,9.8,10051,29.7,20,59.8
TRK-GRE-04,2026-03-02,Greater Cairo,Completed,31.1,12.3,10548,16.9,11,110.4
TRK-GRE-05,2026-03-02,Greater Cairo,Completed,66.9,21.9,4746,17.6,8,228.1
TRK-DEL-01,2026-03-02,Delta,Completed,82.0,31.4,5700,31.9,19,154.2
TRK-DEL-02,2026-03-02,Delta,Completed,78.9,27.7,1773,30.0,18,157.8
TRK-DEL-03,2026-03-02,Delta,Completed,72.1,28.5,4017,24.7,15,175.1
TRK-DEL-04,2026-03-02,Delta,Completed,38.0,13.2,1593,27.2,10,83.8
TRK-CAN-01,2026-03-02,Canal & Sinai,Completed,89.2,34.7,4078,32.2,8,166.2
TRK-CAN-02,2026-03-02,Canal & Sinai,Completed,94.4,38.6,7841,19.2,24,295.0
TRK-UPP-01,2026-03-02,Upper Egypt,Completed,76.5,29.3,7085,37.4,11,122.7
TRK-UPP-02,2026-03-02,Upper Egypt,Completed,82.4,34.1,6611,25.3,22,195.4
TRK-UPP-03,2026-03-02,Upper Egypt,Completed,51.9,20.1,4190,30.3,24,102.8
TRK-COA-01,2026-03-02,Coastal & Red Sea,Completed,51.2,17.8,1741,26.9,15,114.2
TRK-COA-02,2026-03-02,Coastal & Red Sea,Completed,63.1,21.8,5258,21.9,20,172.9
TRK-COA-03,2026-03-02,Coastal & Red Sea,Completed,67.7,27.2,2423,27.7,17,146.6
TRK-GRE-01,2026-03-03,Greater Cairo,Completed,95.1,38.2,2352,23.1,9,247.0
TRK-GRE-02,2026-03-03,Greater Cairo,Completed,89.1,28.9,2355,31.0,11,172.5
TRK-GRE-03,2026-03-03,Greater Cairo,Completed,91.3,30.5,7502,25.6,23,214.0
TRK-GRE-04,2026-03-03,Greater Cairo,Completed,64.5,23.0,6985,38.4,21,100.8
TRK-GRE-05,2026-03-03,Greater Cairo,Completed,100.5,42.1,3213,25.2,9,239.3
TRK-DEL-01,2026-03-03,Delta,Completed,52.3,21.6,7163,24.9,23,126.0
TRK-DEL-02,2026-03-03,Delta,Completed,78.8,25.3,1964,40.5,15,116.7
TRK-DEL-03,2026-03-03,Delta,Completed,39.6,16.2,3419,37.0,18,64.2
TRK-DEL-04,2026-03-03,Delta,Completed,86.4,32.2,1568,34.8,19,149.0
TRK-CAN-01,2026-03-03,Canal & Sinai,Completed,101.0,40.9,2600,39.1,14,155.0
TRK-CAN-02,2026-03-03,Canal & Sinai,Completed,88.6,30.9,9573,38.2,12,139.2
TRK-UPP-01,2026-03-03,Upper Egypt,Completed,27.9,9.7,3731,25.0,22,67.0
TRK-UPP-02,2026-03-03,Upper Egypt,Completed,75.5,31.0,6397,38.5,9,117.7
TRK-UPP-03,2026-03-03,Upper Egypt,Completed,75.4,29.9,5376,19.3,14,234.4
TRK-COA-01,2026-03-03,Coastal & Red Sea,Completed,58.6,24.0,2737,15.4,10,228.3
TRK-COA-02,2026-03-03,Coastal & Red Sea,Completed,80.7,29.3,10616,31.6,8,153.2
TRK-COA-03,2026-03-03,Coastal & Red Sea,Completed,73.1,24.7,1823,16.8,13,261.1
TRK-GRE-01,2026-03-04,Greater Cairo,Completed,66.5,26.9,3691,25.7,17,155.3
TRK-GRE-02,2026-03-04,Greater Cairo,Completed,58.1,18.6,1919,21.4,9,162.9
TRK-GRE-03,2026-03-04,Greater Cairo,Completed,52.9,21.3,9675,27.1,10,117.1
TRK-GRE-04,2026-03-04,Greater Cairo,Completed,35.4,14.1,6886,19.7,8,107.8
TRK-GRE-05,2026-03-04,Greater Cairo,Completed,37.0,14.2,2489,38.2,22,58.1
TRK-DEL-01,2026-03-04,Delta,Completed,83.5,31.0,10399,25.9,14,193.4
TRK-DEL-02,2026-03-04,Delta,Completed,66.3,25.4,1776,33.3,17,119.5
TRK-DEL-03,2026-03-04,Delta,Completed,98.2,36.7,4438,34.0,11,173.3
TRK-DEL-04,2026-03-04,Delta,Completed,35.1,12.6,1201,16.9,15,124.6
TRK-CAN-01,2026-03-04,Canal & Sinai,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-CAN-02,2026-03-04,Canal & Sinai,Completed,63.7,25.4,10702,29.6,11,129.1
TRK-UPP-01,2026-03-04,Upper Egypt,Completed,98.4,34.2,4975,13.4,16,440.6
TRK-UPP-02,2026-03-04,Upper Egypt,Completed,94.6,31.0,4820,14.7,21,386.1
TRK-UPP-03,2026-03-04,Upper Egypt,Completed,60.9,24.1,6920,14.0,20,261.0
TRK-COA-01,2026-03-04,Coastal & Red Sea,Completed,81.0,33.4,2311,31.7,12,153.3
TRK-COA-02,2026-03-04,Coastal & Red Sea,Completed,61.8,25.9,10225,16.0,23,231.8
TRK-COA-03,2026-03-04,Coastal & Red Sea,Completed,65.3,22.9,2816,24.9,21,157.3
TRK-GRE-01,2026-03-05,Greater Cairo,Completed,102.6,41.5,2613,15.9,19,387.2
TRK-GRE-02,2026-03-05,Greater Cairo,Completed,49.3,15.8,1319,35.1,15,84.3
TRK-GRE-03,2026-03-05,Greater Cairo,Completed,42.7,17.3,6247,34.4,22,74.5
TRK-GRE-04,2026-03-05,Greater Cairo,Completed,34.5,13.8,4836,35.8,15,57.8
TRK-GRE-05,2026-03-05,Greater Cairo,Completed,48.0,18.0,2120,27.3,24,105.5
TRK-DEL-01,2026-03-05,Delta,Completed,94.8,36.1,6104,14.1,14,403.4
TRK-DEL-02,2026-03-05,Delta,Completed,73.7,25.5,1781,23.6,18,187.4
TRK-DEL-03,2026-03-05,Delta,Completed,106.9,41.1,2158,27.9,23,229.9
TRK-DEL-04,2026-03-05,Delta,Completed,76.0,25.4,1633,15.8,23,288.6
TRK-CAN-01,2026-03-05,Canal & Sinai,Completed,64.4,25.1,4106,33.4,20,115.7
TRK-CAN-02,2026-03-05,Canal & Sinai,Completed,84.6,29.0,10896,29.4,20,172.7
TRK-UPP-01,2026-03-05,Upper Egypt,Completed,105.5,40.6,3884,16.0,20,395.6
TRK-UPP-02,2026-03-05,Upper Egypt,Completed,92.7,34.6,4908,24.8,24,224.3
TRK-UPP-03,2026-03-05,Upper Egypt,Completed,42.3,16.6,4581,14.3,11,177.5
TRK-COA-01,2026-03-05,Coastal & Red Sea,Completed,119.7,39.2,1246,14.9,16,482.0
TRK-COA-02,2026-03-05,Coastal & Red Sea,Completed,80.3,29.8,11130,32.8,17,146.9
TRK-COA-03,2026-03-05,Coastal & Red Sea,Completed,76.8,27.4,1284,14.5,21,317.8
TRK-GRE-01,2026-03-06,Greater Cairo,Completed,33.5,13.5,4285,23.6,15,85.2
TRK-GRE-02,2026-03-06,Greater Cairo,Completed,53.7,20.7,2595,43.7,18,73.7
TRK-GRE-03,2026-03-06,Greater Cairo,Completed,68.8,26.3,9116,28.3,10,145.9
TRK-GRE-04,2026-03-06,Greater Cairo,Completed,62.4,20.3,10389,40.1,16,93.4
TRK-GRE-05,2026-03-06,Greater Cairo,Completed,54.7,21.2,3998,29.0,17,113.2
TRK-DEL-01,2026-03-06,Delta,Completed,74.2,25.0,8856,23.8,22,187.1
TRK-DEL-02,2026-03-06,Delta,Completed,85.5,32.3,1795,28.0,15,183.2
TRK-DEL-03,2026-03-06,Delta,Completed,28.7,12.0,4480,20.4,11,84.4
TRK-DEL-04,2026-03-06,Delta,Completed,44.1,17.2,1405,30.0,15,88.2
TRK-CAN-01,2026-03-06,Canal & Sinai,Completed,69.0,24.3,2565,16.4,11,252.4
TRK-CAN-02,2026-03-06,Canal & Sinai,Completed,78.9,28.9,9469,37.5,24,126.2
TRK-UPP-01,2026-03-06,Upper Egypt,Completed,66.8,21.5,4764,30.0,24,133.6
TRK-UPP-02,2026-03-06,Upper Egypt,Completed,86.6,31.6,7504,36.0,14,144.3
TRK-UPP-03,2026-03-06,Upper Egypt,Completed,40.2,14.1,7178,25.9,13,93.1
TRK-COA-01,2026-03-06,Coastal & Red Sea,Completed,87.2,32.7,2641,29.8,23,175.6
TRK-COA-02,2026-03-06,Coastal & Red Sea,Completed,36.3,13.1,7460,41.1,10,53.0
TRK-COA-03,2026-03-06,Coastal & Red Sea,Completed,45.8,16.3,2395,38.7,16,71.0
TRK-GRE-01,2026-03-07,Greater Cairo,Completed,33.9,13.1,4426,22.4,23,90.8
TRK-GRE-02,2026-03-07,Greater Cairo,Completed,43.5,14.8,1566,23.5,12,111.1
TRK-GRE-03,2026-03-07,Greater Cairo,Completed,68.1,24.7,9752,27.2,15,150.2
TRK-GRE-04,2026-03-07,Greater Cairo,Completed,44.5,18.1,9784,21.5,20,124.2
TRK-GRE-05,2026-03-07,Greater Cairo,Completed,76.9,31.1,4083,36.4,11,126.8
TRK-DEL-01,2026-03-07,Delta,Completed,31.9,11.5,5451,36.3,17,52.7
TRK-DEL-02,2026-03-07,Delta,Completed,53.8,21.6,1737,16.4,18,196.8
TRK-DEL-03,2026-03-07,Delta,Completed,56.5,23.7,2770,19.2,14,176.6
TRK-DEL-04,2026-03-07,Delta,Completed,40.3,14.2,1959,25.0,10,96.7
TRK-CAN-01,2026-03-07,Canal & Sinai,Completed,85.5,32.2,2266,22.6,10,227.0
TRK-CAN-02,2026-03-07,Canal & Sinai,Completed,48.1,19.4,7573,37.6,11,76.8
TRK-UPP-01,2026-03-07,Upper Egypt,Completed,103.1,42.2,3448,26.5,11,233.4
TRK-UPP-02,2026-03-07,Upper Egypt,Completed,47.7,17.8,6243,20.6,17,138.9
TRK-UPP-03,2026-03-07,Upper Egypt,Completed,58.3,24.2,7174,25.9,17,135.1
