bin_id,timestamp,fill_level_pct,waste_weight_kg,waste_type,temperature_c,humidity_pct,battery_level_pct,sensor_status,was_collected
BIN-الب-010-6FE8,2026-03-17T12:00:00,58.1,223.55,Organic,18.9,73.1,44.5,OK,False
BIN-الب-010-6FE8,2026-03-17T15:00:00,59.3,228.28,Organic,19.2,57.6,44.4,OK,False
BIN-الب-010-6FE8,2026-03-17T18:00:00,60.0,231.16,Organic,22.5,48.9,44.3,OK,False
BIN-الب-010-6FE8,2026-03-17T21:00:00,60.5,233.0,Organic,19.8,77.5,44.3,OK,False
BIN-الب-011-7828,2026-03-17T00:00:00,60.1,25.23,Organic,23.2,50.7,70.4,OK,False
BIN-الب-011-7828,2026-03-17T03:00:00,65.4,27.45,Organic,17.6,46.5,70.4,OK,False
BIN-الب-011-7828,2026-03-17T06:00:00,70.6,29.63,Organic,20.7,51.7,70.3,OK,False
BIN-الب-011-7828,2026-03-17T09:00:00,78.1,32.79,Organic,24.1,46.1,70.3,OK,False
BIN-الب-011-7828,2026-03-17T12:00:00,80.8,33.94,Organic,21.1,36.0,70.2,OK,False
BIN-الب-011-7828,2026-03-17T15:00:00,86.0,36.12,Organic,19.2,60.9,70.1,OK,False
BIN-الب-011-7828,2026-03-17T18:00:00,91.6,38.47,Organic,19.9,68.6,70.1,OK,False
BIN-الب-011-7828,2026-03-17T21:00:00,96.2,40.41,Organic,19.6,48.1,70.0,OK,False
BIN-الب-012-1644,2026-03-17T00:00:00,56.7,19.06,Paper,21.5,52.6,51.8,OK,False
BIN-الب-012-1644,2026-03-17T03:00:00,68.8,23.11,Paper,23.2,47.6,51.7,OK,False
BIN-الب-012-1644,2026-03-17T06:00:00,3.5,1.18,Paper,21.7,89.8,51.7,OK,True
BIN-الب-012-1644,2026-03-17T09:00:00,8.9,2.98,Paper,20.4,57.4,51.6,OK,False
BIN-الب-012-1644,2026-03-17T12:00:00,17.1,5.75,Paper,19.5,40.9,51.6,OK,False
BIN-الب-012-1644,2026-03-17T15:00:00,29.1,9.78,Paper,17.3,45.1,51.5,OK,False
BIN-الب-012-1644,2026-03-17T18:00:00,46.0,15.45,Paper,22.7,49.7,51.5,OK,False
BIN-الب-012-1644,2026-03-17T21:00:00,57.1,19.19,Paper,21.6,49.7,51.5,OK,False
BIN-الد-001-1BFC,2026-03-17T00:00:00,79.2,66.49,Organic,21.6,52.8,59.6,OK,False
BIN-الد-001-1BFC,2026-03-17T03:00:00,87.1,73.2,Organic,18.7,67.3,59.6,OK,False
BIN-الد-001-1BFC,2026-03-17T06:00:00,1.3,1.09,Organic,20.4,55.8,59.5,OK,True
BIN-الد-001-1BFC,2026-03-17T09:00:00,8.5,7.18,Organic,17.9,56.0,59.5,OK,False
BIN-الد-001-1BFC,2026-03-17T12:00:00,16.1,13.52,Organic,20.3,49.9,59.4,OK,False
BIN-الد-001-1BFC,2026-03-17T15:00:00,23.9,20.05,Organic,19.8,53.1,59.4,OK,False
BIN-الد-001-1BFC,2026-03-17T18:00:00,31.1,26.08,Organic,21.3,64.3,59.3,OK,False
BIN-الد-001-1BFC,2026-03-17T21:00:00,41.0,34.43,Organic,19.7,54.7,59.3,OK,False
BIN-الد-002-AD32,2026-03-17T00:00:00,78.2,301.25,Organic,18.5,59.6,69.2,OK,False
BIN-الد-002-AD32,2026-03-17T03:00:00,78.5,302.25,Organic,19.9,47.2,69.1,OK,False
BIN-الد-002-AD32,2026-03-17T06:00:00,78.7,303.05,Organic,20.1,37.0,69.0,OK,False
BIN-الد-002-AD32,2026-03-17T09:00:00,78.9,303.62,Organic,19.4,49.9,69.0,OK,False
BIN-الد-002-AD32,2026-03-17T12:00:00,79.0,304.12,Organic,19.8,62.7,68.9,OK,False
BIN-الد-002-AD32,2026-03-17T15:00:00,79.1,304.68,Organic,21.6,58.7,68.9,OK,False
BIN-الد-002-AD32,2026-03-17T18:00:00,79.4,305.78,Organic,22.0,53.8,68.9,OK,False
BIN-الد-002-AD32,2026-03-17T21:00:00,79.7,306.87,Organic,23.1,54.6,68.8,OK,False
BIN-الد-003-3694,2026-03-17T00:00:00,76.2,140.9,Paper,20.3,42.4,41.8,OK,False
BIN-الد-003-3694,2026-03-17T03:00:00,77.1,142.42,Paper,21.7,59.1,41.7,OK,False
BIN-الد-003-3694,2026-03-17T06:00:00,78.6,145.31,Paper,20.1,53.5,41.7,OK,False
BIN-الد-003-3694,2026-03-17T09:00:00,2.1,3.88,Paper,19.2,69.9,41.6,OK,True
BIN-الد-003-3694,2026-03-17T12:00:00,1.5,2.78,Paper,22.8,46.0,41.6,OK,False
BIN-الد-003-3694,2026-03-17T15:00:00,2.6,4.74,Paper,21.5,44.8,41.5,OK,False
BIN-الد-003-3694,2026-03-17T18:00:00,4.0,7.33,Paper,21.9,49.5,41.5,OK,False
BIN-الد-003-3694,2026-03-17T21:00:00,6.1,11.3,Paper,18.6,69.8,41.4,OK,False
BIN-الد-004-9031,2026-03-17T00:00:00,100.0,35.28,Plastic,19.2,59.4,67.2,OK,False
BIN-الد-004-9031,2026-03-17T03:00:00,100.0,35.28,Plastic,18.6,38.9,67.1,OK,False
BIN-الد-004-9031,2026-03-17T06:00:00,100.0,35.28,Plastic,19.1,48.3,67.1,OK,False
BIN-الد-004-9031,2026-03-17T09:00:00,0.8,0.27,Plastic,18.8,59.6,67.0,OK,True
BIN-الد-004-9031,2026-03-17T12:00:00,29.5,9.93,Plastic,19.9,68.0,66.9,OK,False
BIN-الد-004-9031,2026-03-17T15:00:00,59.6,20.03,Plastic,20.0,56.1,66.9,OK,False
BIN-الد-004-9031,2026-03-17T18:00:00,80.4,27.03,Plastic,18.6,64.9,66.8,OK,False
BIN-الد-004-9031,2026-03-17T21:00:00,100.0,35.28,Plastic,21.5,55.2,66.8,OK,False
BIN-الد-005-4527,2026-03-17T00:00:00,71.8,165.9,Organic,22.6,70.1,57.4,OK,False
BIN-الد-005-4527,2026-03-17T03:00:00,72.8,168.06,Organic,19.4,45.2,57.4,OK,False
BIN-الد-005-4527,2026-03-17T06:00:00,73.5,169.87,Organic,19.5,78.6,57.4,OK,False
BIN-الد-005-4527,2026-03-17T09:00:00,74.2,171.32,Organic,20.3,60.3,57.3,OK,False
BIN-الد-005-4527,2026-03-17T12:00:00,75.7,174.94,Organic,19.6,51.7,57.2,OK,False
BIN-الد-005-4527,2026-03-17T15:00:00,76.6,176.91,Organic,22.0,54.0,57.2,OK,False
BIN-الد-005-4527,2026-03-17T18:00:00,77.4,178.82,Organic,21.5,47.9,57.1,OK,False
BIN-الد-005-4527,2026-03-17T21:00:00,78.0,180.21,Organic,18.2,43.0,57.1,OK,False
BIN-الد-006-15C1,2026-03-17T00:00:00,40.0,33.64,Organic,16.6,50.1,60.8,OK,False
BIN-الد-006-15C1,2026-03-17T03:00:00,42.4,35.58,Organic,20.1,50.5,60.8,OK,False
BIN-الد-006-15C1,2026-03-17T06:00:00,47.1,39.53,Organic,17.5,70.1,60.7,OK,False
BIN-الد-006-15C1,2026-03-17T09:00:00,49.0,41.17,Organic,19.3,55.1,60.7,OK,False
BIN-الد-006-15C1,2026-03-17T12:00:00,53.1,44.64,Organic,20.0,53.9,60.7,OK,False
BIN-الد-006-15C1,2026-03-17T15:00:00,54.5,45.75,Organic,19.1,54.5,60.6,OK,False
BIN-الد-006-15C1,2026-03-17T18:00:00,56.8,47.74,Organic,19.7,44.3,60.6,OK,False
BIN-الد-006-15C1,2026-03-17T21:00:00,61.4,51.53,Organic,20.5,62.0,60.5,OK,False
BIN-الد-007-ACB4,2026-03-17T00:00:00,78.8,52.95,Mixed,19.7,66.7,44.2,OK,False
BIN-الد-007-ACB4,2026-03-17T03:00:00,80.2,53.87,Mixed,19.4,48.6,44.1,OK,False
BIN-الد-007-ACB4,2026-03-17T06:00:00,81.3,54.63,Mixed,18.6,43.7,44.1,OK,False
BIN-الد-007-ACB4,2026-03-17T09:00:00,83.2,55.9,Mixed,20.7,44.8,44.0,OK,False
BIN-الد-007-ACB4,2026-03-17T12:00:00,84.5,56.77,Mixed,19.3,57.7,44.0,OK,False
BIN-الد-007-ACB4,2026-03-17T15:00:00,85.9,57.72,Mixed,18.4,34.6,43.9,OK,False
BIN-الد-007-ACB4,2026-03-17T18:00:00,87.1,58.56,Mixed,21.6,60.7,43.9,OK,False
BIN-الد-007-ACB4,2026-03-17T21:00:00,88.1,59.18,Mixed,19.7,58.1,43.9,OK,False
BIN-الد-008-0D1B,2026-03-17T00:00:00,90.2,37.89,Organic,19.9,37.0,56.1,OK,False
BIN-الد-008-0D1B,2026-03-17T03:00:00,100.0,44.1,Organic,21.7,61.7,56.1,OK,False
BIN-الد-008-0D1B,2026-03-17T06:00:00,3.8,1.6,Organic,21.2,52.8,56.0,OK,True
BIN-الد-008-0D1B,2026-03-17T09:00:00,21.8,9.16,Organic,21.0,45.2,56.0,OK,False
BIN-الد-008-0D1B,2026-03-17T12:00:00,40.9,17.2,Organic,21.7,58.2,56.0,OK,False
BIN-الد-008-0D1B,2026-03-17T15:00:00,65.9,27.68,Organic,20.7,54.0,55.9,OK,False
BIN-الد-008-0D1B,2026-03-17T18:00:00,82.8,34.79,Organic,20.1,56.3,55.9,OK,False
BIN-الد-008-0D1B,2026-03-17T21:00:00,100.0,43.15,Organic,18.6,26.5,55.9,OK,False
BIN-الد-009-5010,2026-03-17T00:00:00,57.3,19.25,Paper,18.2,38.5,60.0,OK,False
BIN-الد-009-5010,2026-03-17T03:00:00,59.4,19.96,Paper,21.2,74.5,60.0,OK,False
BIN-الد-009-5010,2026-03-17T06:00:00,63.8,21.44,Paper,18.5,67.7,59.9,OK,False
BIN-الد-009-5010,2026-03-17T09:00:00,66.4,22.3,Paper,20.3,63.8,59.9,OK,False
BIN-الد-009-5010,2026-03-17T12:00:00,69.3,23.27,Paper,18.8,54.0,59.9,OK,False
BIN-الد-009-5010,2026-03-17T15:00:00,71.8,24.12,Paper,19.6,38.7,59.8,OK,False
BIN-الد-009-5010,2026-03-17T18:00:00,74.6,25.06,Paper,20.4,63.7,59.7,OK,False
BIN-الد-009-5010,2026-03-17T21:00:00,78.7,26.45,Paper,20.6,41.6,59.7,OK,False
BIN-الق-001-A671,2026-03-17T00:00:00,7.0,21.52,Mixed,12.9,41.8,53.3,OK,False
BIN-الق-001-A671,2026-03-17T03:00:00,7.1,22.01,Mixed,15.6,55.7,53.3,OK,False
BIN-الق-001-A671,2026-03-17T06:00:00,7.2,22.29,Mixed,17.1,58.0,53.2,OK,False
BIN-الق-001-A671,2026-03-17T09:00:00,7.3,22.55,Mixed,12.3,59.9,53.2,OK,False
BIN-الق-001-A671,2026-03-17T12:00:00,7.4,22.93,Mixed,15.0,37.2,53.1,OK,False
BIN-الق-001-A671,2026-03-17T15:00:00,7.6,23.27,Mixed,15.0,46.1,53.0,OK,False
BIN-الق-001-A671,2026-03-17T18:00:00,7.7,23.83,Mixed,12.8,72.1,53.0,OK,False
BIN-الق-001-A671,2026-03-17T21:00:00,7.8,23.99,Mixed,12.5,68.1,53.0,OK,False
BIN-الق-002-9A85,2026-03-17T00:00:00,52.5,35.26,Mixed,17.2,65.7,44.4,OK,False
BIN-الق-002-9A85,2026-03-17T03:00:00,60.4,40.62,Mixed,14.1,56.5,44.4,OK,False
BIN-الق-002-9A85,2026-03-17T06:00:00,69.3,46.59,Mixed,15.2,56.4,44.3,OK,False
BIN-الق-002-9A85,2026-03-17T09:00:00,1.8,1.21,Mixed,17.9,52.9,44.3,OK,True
BIN-الق-002-9A85,2026-03-17T12:00:00,11.0,7.42,Mixed,14.6,54.0,44.2,OK,False
BIN-الق-002-9A85,2026-03-17T15:00:00,18.4,12.38,Mixed,11.8,51.3,44.2,OK,False
BIN-الق-002-9A85,2026-03-17T18:00:00,30.0,20.17,Mixed,16.3,64.0,44.1,OK,False
BIN-الق-002-9A85,2026-03-17T21:00:00,43.8,29.47,Mixed,11.4,55.7,44.1,OK,False
BIN-الق-003-71BE,2026-03-17T00:00:00,30.8,94.8,Mixed,13.4,50.5,46.9,OK,False
BIN-الق-003-71BE,2026-03-17T03:00:00,33.2,102.36,Mixed,12.3,57.2,46.9,OK,False
BIN-الق-003-71BE,2026-03-17T06:00:00,36.7,113.08,Mixed,13.4,49.8,46.8,OK,False
BIN-الق-003-71BE,2026-03-17T09:00:00,39.1,120.57,Mixed,14.1,58.2,46.8,OK,False
BIN-الق-003-71BE,2026-03-17T12:00:00,41.1,126.47,Mixed,14.3,51.2,46.7,OK,False
BIN-الق-003-71BE,2026-03-17T15:00:00,43.2,133.14,Mixed,12.0,40.1,46.6,OK,False
BIN-الق-003-71BE,2026-03-17T18:00:00,45.8,140.92,Mixed,12.9,65.4,46.6,OK,False
BIN-الق-003-71BE,2026-03-17T21:00:00,48.3,148.91,Mixed,13.7,75.3,46.6,OK,False
BIN-الق-004-4DA8,2026-03-17T00:00:00,20.5,63.18,Metal,14.3,66.9,64.9,OK,False
BIN-الق-004-4DA8,2026-03-17T03:00:00,21.0,64.57,Metal,14.5,78.8,64.9,OK,False
BIN-الق-004-4DA8,2026-03-17T06:00:00,21.4,65.82,Metal,12.8,81.8,64.8,OK,False
BIN-الق-004-4DA8,2026-03-17T09:00:00,21.6,66.67,Metal,13.3,66.0,64.8,OK,False
BIN-الق-004-4DA8,2026-03-17T12:00:00,22.1,68.19,Metal,12.8,63.3,64.7,OK,False
BIN-الق-004-4DA8,2026-03-17T15:00:00,22.5,69.23,Metal,13.2,52.0,64.7,OK,False
BIN-الق-004-4DA8,2026-03-17T18:00:00,23.0,70.77,Metal,14.6,28.9,64.6,OK,False
BIN-الق-004-4DA8,2026-03-17T21:00:00,23.7,73.1,Metal,13.7,38.5,64.6,OK,False
BIN-الق-005-BD97,2026-03-17T00:00:00,39.5,13.29,Paper,12.2,55.9,41.0,OK,False
BIN-الق-005-BD97,2026-03-17T03:00:00,52.3,17.56,Paper,14.3,53.0,41.0,OK,False
BIN-الق-005-BD97,2026-03-17T06:00:00,63.7,21.4,Paper,15.2,66.6,40.9,OK,False
BIN-الق-005-BD97,2026-03-17T09:00:00,75.2,25.25,Paper,9.1,48.1,40.9,OK,False
BIN-الق-005-BD97,2026-03-17T12:00:00,86.5,29.08,Paper,13.0,68.6,40.8,OK,False
BIN-الق-005-BD97,2026-03-17T15:00:00,96.2,32.31,Paper,15.9,48.2,40.7,OK,False
BIN-الق-005-BD97,2026-03-17T18:00:00,100.0,35.28,Paper,13.6,36.9,40.7,OK,False
BIN-الق-005-BD97,2026-03-17T21:00:00,100.0,35.28,Paper,15.4,45.1,40.6,OK,False
BIN-الق-006-AF61,2026-03-17T00:00:00,100.0,70.56,Mixed,11.2,47.6,62.1,OK,False
BIN-الق-006-AF61,2026-03-17T03:00:00,100.0,70.56,Mixed,14.7,68.8,62.0,OK,False
BIN-الق-006-AF61,2026-03-17T06:00:00,100.0,70.56,Mixed,12.5,47.8,61.9,OK,False
BIN-الق-006-AF61,2026-03-17T09:00:00,100.0,70.56,Mixed,13.0,63.4,61.9,OK,False
BIN-الق-006-AF61,2026-03-17T12:00:00,100.0,70.56,Mixed,16.8,69.4,61.8,OK,False
BIN-الق-006-AF61,2026-03-17T15:00:00,3.4,2.28,Mixed,16.9,42.0,61.8,OK,True
BIN-الق-006-AF61,2026-03-17T18:00:00,7.4,4.97,Mixed,15.1,53.9,61.7,OK,False
BIN-الق-006-AF61,2026-03-17T21:00:00,22.6,15.16,Mixed,15.1,83.3,61.7,OK,False
BIN-الق-007-1243,2026-03-17T00:00:00,2.8,6.54,Organic,13.1,69.6,70.3,OK,False
BIN-الق-007-1243,2026-03-17T03:00:00,3.7,8.53,Organic,13.9,50.1,70.3,OK,False
BIN-الق-007-1243,2026-03-17T06:00:00,5.2,12.01,Organic,16.3,39.8,70.3,OK,False
BIN-الق-007-1243,2026-03-17T09:00:00,6.2,14.26,Organic,12.7,43.7,70.2,OK,False
BIN-الق-007-1243,2026-03-17T12:00:00,7.3,16.9,Organic,16.1,48.4,70.1,OK,False
BIN-الق-007-1243,2026-03-17T15:00:00,8.4,19.48,Organic,14.3,66.9,70.1,OK,False
BIN-الق-007-1243,2026-03-17T18:00:00,9.2,21.25,Organic,14.3,76.4,70.1,OK,False
BIN-الق-007-1243,2026-03-17T21:00:00,10.6,24.46,Organic,15.0,79.4,70.0,OK,False
BIN-الق-008-9D9B,2026-03-17T00:00:00,76.8,32.26,Organic,14.8,46.2,40.4,OK,False
BIN-الق-008-9D9B,2026-03-17T03:00:00,82.7,34.75,Organic,14.4,61.2,40.3,OK,False
BIN-الق-008-9D9B,2026-03-17T06:00:00,3.9,1.64,Organic,14.3,62.6,40.3,OK,True
BIN-الق-008-9D9B,2026-03-17T09:00:00,5.5,2.31,Organic,15.7,45.0,40.2,OK,False
BIN-الق-008-9D9B,2026-03-17T12:00:00,11.6,4.87,Organic,14.8,56.8,40.2,OK,False
BIN-الق-008-9D9B,2026-03-17T15:00:00,16.0,6.73,Organic,14.8,63.2,40.1,OK,False
BIN-الق-008-9D9B,2026-03-17T18:00:00,20.0,8.4,Organic,16.8,57.4,40.1,OK,False
BIN-الق-008-9D9B,2026-03-17T21:00:00,24.4,10.23,Organic,14.7,64.7,40.0,OK,False
BIN-الق-009-80D0,2026-03-17T00:00:00,38.4,88.75,Organic,13.8,41.7,45.1,OK,False
BIN-الق-009-80D0,2026-03-17T03:00:00,39.5,91.29,Organic,13.7,49.5,45.1,OK,False
BIN-الق-009-80D0,2026-03-17T06:00:00,40.9,94.4,Organic,14.9,64.7,45.1,OK,False
BIN-الق-009-80D0,2026-03-17T09:00:00,41.9,96.69,Organic,16.9,35.1,45.0,OK,False
BIN-الق-009-80D0,2026-03-17T12:00:00,42.8,98.83,Organic,13.2,42.6,45.0,OK,False
BIN-الق-009-80D0,2026-03-17T15:00:00,44.0,101.53,Organic,14.2,54.6,45.0,OK,False
BIN-الق-009-80D0,2026-03-17T18:00:00,45.2,104.47,Organic,14.3,57.2,44.9,OK,False
BIN-الق-009-80D0,2026-03-17T21:00:00,45.9,106.04,Organic,16.2,57.2,44.8,OK,False
BIN-الج-001-7CEA,2026-03-17T00:00:00,100.0,70.56,Paper,14.8,65.4,59.7,OK,False
BIN-الج-001-7CEA,2026-03-17T03:00:00,100.0,70.56,Paper,13.6,70.5,59.6,OK,False
BIN-الج-001-7CEA,2026-03-17T06:00:00,100.0,70.56,Paper,15.8,54.0,59.6,OK,False
BIN-الج-001-7CEA,2026-03-17T09:00:00,100.0,70.56,Paper,13.4,60.7,59.6,OK,False
BIN-الج-001-7CEA,2026-03-17T12:00:00,4.2,2.82,Paper,12.9,48.4,59.5,OK,True
BIN-الج-001-7CEA,2026-03-17T15:00:00,58.2,39.11,Paper,16.1,66.6,59.5,OK,False
BIN-الج-001-7CEA,2026-03-17T18:00:00,97.9,65.78,Paper,12.5,33.0,59.4,OK,False
BIN-الج-001-7CEA,2026-03-17T21:00:00,100.0,70.56,Paper,11.7,50.4,59.4,OK,False
BIN-الج-002-5FAC,2026-03-17T00:00:00,4.5,13.74,Glass,15.6,43.9,42.2,OK,False
BIN-الج-002-5FAC,2026-03-17T03:00:00,4.9,15.05,Glass,12.4,66.9,42.1,OK,False
BIN-الج-002-5FAC,2026-03-17T06:00:00,5.9,18.04,Glass,12.6,75.0,42.1,OK,False
BIN-الج-002-5FAC,2026-03-17T09:00:00,7.1,21.72,Glass,12.9,34.7,42.0,OK,False
BIN-الج-002-5FAC,2026-03-17T12:00:00,8.0,24.76,Glass,15.7,56.4,42.0,OK,False
BIN-الج-002-5FAC,2026-03-17T15:00:00,9.6,29.54,Glass,14.8,45.4,41.9,OK,False
BIN-الج-002-5FAC,2026-03-17T18:00:00,10.3,31.66,Glass,13.0,43.6,41.9,OK,False
BIN-الج-002-5FAC,2026-03-17T21:00:00,11.1,34.16,Glass,13.9,50.4,41.8,OK,False
BIN-الج-003-E29F,2026-03-17T00:00:00,84.6,195.42,Organic,17.2,54.7,56.9,OK,False
BIN-الج-003-E29F,2026-03-17T03:00:00,85.9,198.33,Organic,14.2,57.7,56.9,OK,False
BIN-الج-003-E29F,2026-03-17T06:00:00,87.1,201.09,Organic,15.6,52.4,56.8,OK,False
BIN-الج-003-E29F,2026-03-17T09:00:00,2.6,6.01,Organic,15.7,41.6,56.8,OK,True
BIN-الج-003-E29F,2026-03-17T12:00:00,0.9,2.12,Organic,17.3,71.6,56.8,OK,False
BIN-الج-003-E29F,2026-03-17T15:00:00,2.1,4.95,Organic,14.8,44.2,56.7,OK,False
BIN-الج-003-E29F,2026-03-17T18:00:00,3.4,7.8,Organic,15.4,59.3,56.6,OK,False
BIN-الج-003-E29F,2026-03-17T21:00:00,4.9,11.29,Organic,14.3,51.6,56.6,OK,False
BIN-الج-004-A582,2026-03-17T00:00:00,77.1,51.82,Metal,11.9,76.1,61.1,OK,False
BIN-الج-004-A582,2026-03-17T03:00:00,96.4,64.77,Metal,15.6,55.9,61.1,OK,False
BIN-الج-004-A582,2026-03-17T06:00:00,100.0,70.56,Metal,14.3,36.3,61.0,OK,False
BIN-الج-004-A582,2026-03-17T09:00:00,1.3,0.87,Metal,11.7,70.2,61.0,OK,True
BIN-الج-004-A582,2026-03-17T12:00:00,7.5,5.04,Metal,16.0,48.7,60.9,OK,False
BIN-الج-004-A582,2026-03-17T15:00:00,22.7,15.24,Metal,13.3,31.9,60.9,OK,False
BIN-الج-004-A582,2026-03-17T18:00:00,40.2,27.01,Metal,13.5,37.2,60.8,OK,False
BIN-الج-004-A582,2026-03-17T21:00:00,48.5,32.61,Metal,12.6,71.4,60.7,OK,False
BIN-الج-005-CD0E,2026-03-17T00:00:00,65.9,27.66,Organic,16.9,70.9,57.9,OK,False
BIN-الج-005-CD0E,2026-03-17T03:00:00,77.8,32.67,Organic,15.3,59.5,57.9,OK,False
BIN-الج-005-CD0E,2026-03-17T06:00:00,93.2,39.16,Organic,14.5,44.7,57.8,OK,False
BIN-الج-005-CD0E,2026-03-17T09:00:00,100.0,43.25,Organic,12.9,66.1,57.7,OK,False
BIN-الج-005-CD0E,2026-03-17T12:00:00,100.0,44.1,Organic,14.3,64.0,57.7,OK,False
BIN-الج-005-CD0E,2026-03-17T15:00:00,3.3,1.39,Organic,15.9,53.1,57.6,OK,True
BIN-الج-005-CD0E,2026-03-17T18:00:00,5.7,2.38,Organic,12.4,58.2,57.6,OK,False
BIN-الج-005-CD0E,2026-03-17T21:00:00,12.7,5.34,Organic,15.5,48.4,57.5,OK,False
BIN-الج-006-20B5,2026-03-17T00:00:00,42.1,97.36,Organic,13.3,78.7,51.3,OK,False
BIN-الج-006-20B5,2026-03-17T03:00:00,44.1,101.9,Organic,13.1,60.4,51.3,OK,False
BIN-الج-006-20B5,2026-03-17T06:00:00,48.2,111.33,Organic,14.7,51.6,51.2,OK,False
BIN-الج-006-20B5,2026-03-17T09:00:00,51.9,119.88,Organic,14.5,42.8,51.2,OK,False
BIN-الج-006-20B5,2026-03-17T12:00:00,54.7,126.46,Organic,15.5,41.1,51.1,OK,False
BIN-الج-006-20B5,2026-03-17T15:00:00,57.8,133.52,Organic,12.3,64.4,51.1,OK,False
BIN-الج-006-20B5,2026-03-17T18:00:00,61.4,141.89,Organic,15.2,45.6,51.1,OK,False
BIN-الج-006-20B5,2026-03-17T21:00:00,64.4,148.87,Organic,16.4,69.3,51.0,OK,False
BIN-الج-007-3149,2026-03-17T00:00:00,31.5,26.46,Organic,14.5,61.7,60.8,OK,False
BIN-الج-007-3149,2026-03-17T03:00:00,33.3,27.97,Organic,12.7,68.6,60.7,OK,False
BIN-الج-007-3149,2026-03-17T06:00:00,36.3,30.47,Organic,15.0,71.7,60.7,OK,False
BIN-الج-007-3149,2026-03-17T09:00:00,38.2,32.07,Organic,12.8,45.0,60.6,OK,False
BIN-الج-007-3149,2026-03-17T12:00:00,39.5,33.15,Organic,13.9,48.8,60.6,OK,False
BIN-الج-007-3149,2026-03-17T15:00:00,41.7,35.03,Organic,14.8,55.9,60.5,OK,False
BIN-الج-007-3149,2026-03-17T18:00:00,45.1,37.92,Organic,12.0,79.0,60.4,OK,False
BIN-الج-007-3149,2026-03-17T21:00:00,46.5,39.08,Organic,12.6,62.1,60.4,OK,False
BIN-الج-008-8157,2026-03-17T00:00:00,82.6,27.74,Plastic,16.9,36.6,57.9,OK,False
BIN-الج-008-8157,2026-03-17T03:00:00,90.9,30.56,Plastic,13.6,46.4,57.8,OK,False
BIN-الج-008-8157,2026-03-17T06:00:00,100.0,34.9,Plastic,12.6,57.6,57.8,OK,False
BIN-الج-008-8157,2026-03-17T09:00:00,100.0,35.28,Plastic,16.0,31.1,57.8,OK,False
BIN-الج-008-8157,2026-03-17T12:00:00,0.3,0.1,Plastic,13.3,45.7,57.7,OK,True
BIN-الج-008-8157,2026-03-17T15:00:00,10.0,3.37,Plastic,12.4,66.5,57.7,OK,False
BIN-الج-008-8157,2026-03-17T18:00:00,25.5,8.58,Plastic,16.1,66.2,57.7,OK,False
BIN-الج-008-8157,2026-03-17T21:00:00,42.0,14.11,Plastic,16.5,47.9,57.6,OK,False
BIN-الج-009-4632,2026-03-17T00:00:00,94.6,63.59,Plastic,16.2,51.4,46.4,OK,False
BIN-الج-009-4632,2026-03-17T03:00:00,100.0,67.56,Plastic,14.6,68.7,46.4,OK,False
BIN-الج-009-4632,2026-03-17T06:00:00,100.0,70.09,Plastic,13.8,51.2,46.3,OK,False
BIN-الج-009-4632,2026-03-17T09:00:00,100.0,70.56,Plastic,16.6,86.4,46.3,OK,False
BIN-الج-009-4632,2026-03-17T12:00:00,5.0,3.36,Plastic,16.6,77.2,46.3,OK,True
BIN-الج-009-4632,2026-03-17T15:00:00,5.0,3.36,Plastic,12.2,70.7,46.2,OK,False
BIN-الج-009-4632,2026-03-17T18:00:00,9.7,6.54,Plastic,14.3,45.9,46.2,OK,False
BIN-الج-009-4632,2026-03-17T21:00:00,12.9,8.67,Plastic,14.9,49.6,46.1,OK,False
BIN-الج-010-841C,2026-03-17T00:00:00,93.5,31.41,Plastic,12.6,64.9,57.0,OK,False
BIN-الج-010-841C,2026-03-17T03:00:00,97.5,32.77,Plastic,11.4,65.8,56.9,OK,False
BIN-الج-010-841C,2026-03-17T06:00:00,100.0,34.33,Plastic,15.8,72.8,56.9,OK,False
BIN-الج-010-841C,2026-03-17T09:00:00,100.0,35.14,Plastic,16.9,69.4,56.9,OK,False
BIN-الج-010-841C,2026-03-17T12:00:00,1.3,0.44,Plastic,15.0,59.0,56.8,OK,True
BIN-الج-010-841C,2026-03-17T15:00:00,2.8,0.94,Plastic,15.5,63.0,56.8,OK,False
BIN-الج-010-841C,2026-03-17T18:00:00,7.0,2.35,Plastic,14.4,33.7,56.7,OK,False
BIN-الج-010-841C,2026-03-17T21:00:00,12.3,4.12,Plastic,12.6,40.0,56.7,OK,False
BIN-الج-011-AC88,2026-03-17T00:00:00,50.8,42.69,Organic,15.1,64.8,67.3,OK,False
BIN-الج-011-AC88,2026-03-17T03:00:00,54.1,45.48,Organic,11.3,49.1,67.2,OK,False
BIN-الج-011-AC88,2026-03-17T06:00:00,58.7,49.28,Organic,15.0,52.6,67.2,OK,False
BIN-الج-011-AC88,2026-03-17T09:00:00,61.6,51.78,Organic,15.8,70.6,67.2,OK,False
BIN-الج-011-AC88,2026-03-17T12:00:00,65.1,54.71,Organic,12.1,28.1,67.1,OK,False
BIN-الج-011-AC88,2026-03-17T15:00:00,71.0,59.6,Organic,14.4,46.0,67.0,OK,False
BIN-الج-011-AC88,2026-03-17T18:00:00,77.7,65.28,Organic,14.2,15.2,67.0,OK,False
BIN-الج-011-AC88,2026-03-17T21:00:00,82.1,68.94,Organic,15.5,45.8,66.9,OK,False
